exporter	gdppc_start	gdppc_end	gdppcppp_start	gdppcppp_end	nat_res_share_increase	export_share_increase	regqual	govteffectiv	polstab	rulelaw	corrupt	voice	diversity_rca	diversity_rpop	eci_rca	eci_rpop	fitness12_rca	fitness12_rpop	ann_rca	ann_rpop	var_rca	var_rpop	moran_rca	moran_rpop
SVN	24214.9220717273	23512.8172674713	30870.0236667425	36622.1952899204	-0.00013625585563283027	0.06975751560378	0.6549188345670702	1.009871035814286	0.9380863606929779	1.0175392627716051	0.8111628592014316	1.005	284	857	1.735281093741852	0.9016397429823516	2.9518297215583247	3.0888366768707973	0.5500901602154595	0.3886325355206362	0.6180902851990135	1.2801168837135242	0.0203873151750177	0.0161738374090956
SWE	60020.3604576572	53791.5087298403	47184.6691338182	52113.8343356796	-0.00011487207821174961	0.00468560684069601	1.8808908462524427	1.9087471961975098	1.1486195325851452	1.9643792212009425	2.23870551586151	1.6425	306	903	1.835525947372889	0.8830637443624477	3.5353806609279097	3.2631324833993967	0.5541796046130417	0.3709318169939125	0.4988846432446717	1.1998215166699362	0.025809457647015	0.0179720419026919
SWZ	4038.55722839918	3914.61325245175	8796.98243959603	8408.45427175268	-0.000887895374640002	-0.0034792721712059915	-0.5011271461844445	-0.5567113980650902	-0.45497476309537876	-0.4402357414364817	-0.40187491476535825	-1.2975	118	221	0.1728660405334206	0.4307973492993444	0.6878264210815763	0.5898456802989978	0.7533292417567112	0.7327483409579686	0.3246689511576523	0.500963605427594	0.0100217976253421	0.0117582301318582
TCD	1020.28820350586	665.94835269506	1677.09069926991	1587.03105963951	0.013449596025755994	-0.0028840040295730063	-1.0621166527271289	-1.43601530790329	-1.255139380693435	-1.3653581440448777	-1.3273746073246	-1.3475000000000001	10	4	-3.0451933641207267	-4.8730048921332285	0.0016851606611074	4.1885005980101547e-07	2.4419153688729263	2.92729350858719	0.0140796910954628	0.0150713638268458	0.0081109782413879	0.0008269505627629
TGO	640.934219628827	626.091527901405	1328.38029110688	1516.52604613004	-0.049853779856545016	-0.06601327011438002	-0.8961281329393387	-1.30630150437355	-0.26747348904609675	-0.909219890832901	-0.9825878441333769	-0.8925	91	52	-0.634901196711756	-0.944963001615332	0.2074389829862614	0.0333000682235534	0.9570603881677336	1.2738736443585266	0.2677772562494521	0.2223638354235665	0.0209414971359359	0.0059738623162564
THA	5951.88370233604	6592.91490169864	15480.2113516242	17420.5651510671	-0.012526129574815798	-0.017122212976019995	0.23624425381422048	0.25412159040570276	-1.1420583575963978	-0.16672608256340024	-0.3708643391728403	-0.5075	274	691	1.0934628312082764	0.8274820892965309	2.7342621784609307	2.3527659933935814	0.5075546938421508	0.471134710820083	0.4062373702072235	1.1309612599861902	0.0175969386240262	0.0064549847375682
TJK	1104.17168941376	806.041573098044	3303.09619566776	3089.53020835658	0.032132882129872	0.06551113563393839	-1.0124357193708438	-0.930117607116699	-1.034952104091645	-1.1726094186306026	-1.2263590991497024	-1.45	58	20	-0.9340166110127934	-1.5065982725603448	0.1557510997033693	0.0057335872805794	1.1861925250254164	2.086191322202784	0.172454739388385	0.2141604085774339	0.0169659723123937	0.0023759554916894
TKM	7962.23909840679	6587.09031628698	13490.9871640811	14205.0215776646	-0.06744332056663797	-0.24311777434479398	-2.058133721351622	-1.246261969208719	0.24637962318956852	-1.402699410915375	-1.4242900609970102	-2.225	27	32	-1.197572367076854	-0.6467486910636168	0.0230755015824113	0.0166634740187578	1.5202199066986473	1.464539457841015	0.0547997545608912	0.163468057404801	0.0093522695025894	0.0053430259858687
TTO	20270.8593716518	16238.1931916674	29698.4609464962	26447.59327228	-0.05818897906899549		0.29185394942760473	0.34242007881402947	0.14672711119055726	-0.138599554076791	-0.2238003481179475	0.4925	23	206	-0.5455124644697712	0.4536107968724097	0.018333796425056	0.3891558373572248	1.6316698802584522	0.8015739955932748	0.3288722875722044	0.5019882385049281	0.0077040425538014	0.0187425214690689
TUN	4305.47416504835	3481.22873876516	10446.0513898228	10605.2572072707	-0.023599996427180695	-0.011037453319146025	-0.2737863287329675	-0.0512410337105395	-0.707320876419544	-0.14011286944150925	-0.05510086566209775	-0.1075	221	353	0.3218216925747424	0.6092130151054755	1.3421669723788223	0.8870325036330073	0.6248673590812095	0.7606882683860408	0.3966712107869212	0.8936220334684559	0.0275208697759654	0.0214809066005071
TUR	12157.3379609015	10591.4743712025	24089.4110064756	28007.9748302926	-0.0003485369815941397	0.008338806452670013	0.40475232899188995	0.3759050890803337	-1.129124373197556	0.04579206742346275	0.03656588215380926	-0.235	325	585	0.6118666782807244	0.7128627106976402	2.2279104280695488	1.7264837123687269	0.4536272504443699	0.3866732371905265	0.5042766080729432	0.963720049369202	0.0288087667564733	0.0200312929403414
TZA	1030.09291747653	1004.84112066441	2243.62570561335	2530.43845346455	-0.0016949897237875965	-0.029289317061323993	-0.36805405467748653	-0.6769621521234516	-0.182979648467153	-0.47723902761936177	-0.7193227857351304	-0.1775	145	51	-0.7575858718096231	-1.459885709449925	0.3831249021618023	0.0261164225304388	0.9029206729529248	1.5881007830831857	0.2100602133136748	0.2625714942045685	0.0344002916273138	0.0030224189768109
UGA	879.720233346557	747.196907377979	2079.40510778738	2074.86024139593	0.014206162383195	0.01648455624798201	-0.213727444410324	-0.5432545691728595	-0.9062212854623792	-0.35962487012147903	-1.0091758370399477	-0.5375	139	25	-0.418802538508146	-2.1167292186329125	0.3587701663908553	0.0043301493196456	0.7947324949223369	2.0528847931994463	0.3898626372549579	0.0266796122109292	0.026454537780413	0.0030731187680092
UKR	3104.64320609541	2640.67567655839	10743.5863638157	11871.1236240918	-0.017370185132103	-0.005786636633093991	-0.6128256618976592	-0.6165898740291595	-0.7402062099426978	-0.7992850244045258	-1.06327100098133	-0.2175	210	374	0.5647567494535168	0.6409457666620354	1.1962186776631898	1.0032692427405114	0.594120778483066	0.6371811106651326	0.3795421982710825	0.500159154509292	0.0225046508902321	0.0141168868632681
URY	16831.9729445436	17322.1473894404	20093.6536113771	21324.8460031305	0.00039126023299270064	-0.021135685373200028	0.4860828071832658	0.48152794688940026	0.8657206296920777	0.6417631059885027	1.3470686972141275	1.0950000000000002	124	247	0.287957918255431	0.485906141075801	0.637775465715646	0.6558583200364024	0.7964247926859216	0.6530257796236708	0.3549048937849464	0.6250156787587284	0.0172928664764073	0.0101111786617077
USA	55064.7445483427	60062.2223132211	55064.7445483427	60062.2223132215	-0.0018764007332666504	-0.013664335131105005	1.3278185427188876	1.5100363790988924	0.6122954040765765	1.5987593233585349	1.3422878384590176	1.115	401	899	1.6216711575808949	0.8961500642186218	4.559951726695261	3.3687045845182984	0.5187515972032355	0.4492498208435595	0.4442607244232781	1.2123036340296722	0.0339891336621395	0.0170805939272078
UZB	2492.33664277468	1826.56691924216	6158.50245912758	6518.8046866066	-0.005034944965745005	0.040683290910642	-1.6136509180068974	-0.784420818090439	-0.4819115772843363	-1.2730918824672675	-1.2801503539085402	-2.0075	102	61	-0.4902234432828382	-0.6548789644529548	0.3541652831427143	0.057245263785539	0.9473789607907518	1.2224342688258318	0.2445523171031316	0.2195296813267359	0.0198654829407952	0.0069200291759955
VNM	2030.26195473318	2365.62166567374	5745.15858506426	7155.74582921877	-0.0320623605667685	0.15188676503042303	-0.6240720748901367	-0.20961293764412398	0.17116925586015	-0.492775782942772	-0.5124442130327225	-1.405	227	370	0.1313711846675515	0.6008812209051086	1.6190426570525738	1.0230543767321112	0.7074017891749151	0.7470145080224252	0.2212603361059555	0.5877350992708011	0.039189099066857	0.0222633369591057
YEM	1673.14635369478	960.528533738514			-0.10463474963644448		-0.7861516624689103	-1.2628425657749174	-2.474465668201445	-1.2325598001480098	-1.3190544843673724	-1.3425	39	24	-1.3987302209449586	-1.4611184539390183	0.0331839642421174	0.004185333000489	1.4081301130352502	1.9495148401614308	0.1059906073110778	0.057314504893809	0.0143026528785756	0.0035074830346705
ZAF	6433.18727662894	6132.4798409721	12520.7137484229	12703.4212420788	-0.0053170778819949934	-0.018409758380862017	0.37404745817184454	0.38259102404117573	-0.04850965738296525	0.15095536783337601	-0.0463577331975105	0.6025	216	523	0.2274893982690616	0.6037443872332513	1.0526378319828424	1.4220323248420088	0.5958278331498261	0.6237310295903692	0.4329560014930962	0.4603938735261831	0.0236898268392457	0.0137673972517571
ZMB	1763.06257144391	1534.86675111219	3539.44558360952	3485.00523776896	0.018933518416728	-0.038294321683460024	-0.4607503041625025	-0.5319282785058023	0.4407204054296018	-0.33143458515405677	-0.3324124515056608	-0.13	82	76	-0.3757195399663936	-0.359686133700227	0.2096568090685473	0.0865670904584181	1.0024916058608533	1.095789261109622	0.3621085423602039	0.3222387390586737	0.0179989064240464	0.0062777037115088
ZWE	1434.89934002278	1548.17005572552	2612.46153012769	3028.24597590564	-0.001533577908123993	-0.012721231168194009	-1.892567455768585	-1.2989906668663027	-0.7758776247501373	-1.6050182282924648	-1.39151954650879	-1.3949999999999998	76	40	-0.7895903045760728	-1.150575875497165	0.1730813452085737	0.0270218645693513	1.1263031312814098	1.3609191600985728	0.209909207531946	0.0722290462430302	0.0196924808398963	0.00728861726579
