prod	pci_rca	pci_rpop	complexity12_rca	complexity12_rpop
8515	1.3520615975287045	0.6623111607096888	1.2159822941940606	0.9096142738598851
8516	0.6931342492884288	0.7378938409451877	1.689207723306696	1.2566966135039914
8517	0.9252152520184403	0.9555013832859799	1.7425938764088222	1.9727897519356388
8518	0.5077810000734942	0.9553635912580468	2.214229541400524	1.9719847205193404
8519	0.8848791260695946	0.9464158254558713	1.4332293647431764	1.402880874218197
8521	0.4527684057892957	0.8065587796564111	1.1860977736827198	1.4905279357105556
8522	0.6408402651028765	0.8626993620999136	1.9102635474597758	1.5240402928039616
8523	1.4154511204682398	0.9610767582437201	2.4644386398631886	1.7554914093118819
8524	1.5439777979397282	0.8884460816896839	2.832593182908791	1.9283690871875607
8525	0.23907321661132871	0.881281445074124	1.153471312203289	1.4965490778202883
8526	0.6855115120263529	0.4507336766960468	0.6409814862076197	0.8241195035232725
8527	0.4500291616810242	0.7866305402417582	0.31705791680929507	1.9568380308619486
8528	0.5347051268229557	0.7880673039357087	1.9312600225513148	1.4342201306215907
8529	0.44579433353598996	0.6399974200586701	1.2178091610412898	1.0220478589592787
8530	1.1204103371460123	0.6744000423424011	1.2226908495900657	1.2506690422732958
8531	0.7585376663731006	0.8480562796356957	1.2011071807527431	1.5036341966636324
8532	0.9213928763456546	0.7204359145844454	1.8170280239009575	1.7053185329191818
8533	0.9354888253232225	0.8473934970466543	1.0750280616749899	1.8410685934839401
8534	0.9598723100234376	0.9462456437475367	1.722100222780148	2.0638970934132366
8535	0.5854779404891989	0.38971125673978446	0.7276217767708387	0.6875236270293766
8536	0.8695538534399728	0.6014873386379243	0.827039787936234	1.1529710458496738
8537	0.9209446482945399	0.5342484054000132	1.2801399790604482	1.0892572135607972
8538	1.2128568240618476	0.4876345469510867	1.3823262800414589	1.0797081463515439
8539	0.6315953722358351	0.679800670495409	0.9978192033792531	1.2494850809224782
8540	1.1094220085167963	0.5774230429503096	2.600754084907273	0.8826333088804718
8541	0.8257303318210325	0.8686946124750721	1.8919772962212515	1.9038203192961978
8542	0.9706074402665508	0.8766361590340661	1.5878956225190124	2.321526201445219
8543	1.452339149744229	0.7340962466488852	2.5545341199886518	1.214978618029848
8544	-0.4075124485433076	-0.11705304912660215	0.24327084192793766	0.4868861209590195
8545	0.45220646039448054	0.7768511609802466	0.7197758779020821	1.7790494678817443
8546	0.885503552710364	0.7339010007055604	0.9717790613952711	1.5093912535478835
8547	1.0910560737528794	0.703915409409743	1.6160088443532132	1.5348060345278214
8548	0.9930922047462243	0.7322100019473692	1.8955114445831447	1.0975074522362862
8601	0.482577782460289	0.4566780224929135	1.0218265537049893	1.8305445637586386
8602	-0.41219596180782153	0.24177027390790215	0.4190083836971291	1.0860307289562858
8603	1.2179040856065284	0.6776213792164099	1.6997453899387214	2.3153699777374
8604	-0.3040326419947423	-0.08760840291767137	0.17670207863679027	0.5345124875774325
8605	0.8987193541724812	0.6594274264018107	1.8247282936615075	2.017757144367824
8606	0.2624168192795293	0.4178515199615754	1.3261503301249324	1.698378528595951
8607	1.0148184832832443	0.8734458542292666	1.1668196860869955	2.1017668225235946
8608	0.7481265834049248	0.43980426287872687	1.0938194335857212	0.8767023890671237
8609	-1.3534230496410193	0.03212121623679821	0.22942695275920216	0.2775696446358247
8701	0.9946069823556966	0.802749007806899	0.8520366859387856	1.614436788187982
8702	-0.22328562714396236	-0.0008034739738702041	0.39653661769523624	0.5870030382777175
8703	0.4845902279138222	0.49676172782776756	0.803588606009825	1.1130324044423967
8704	0.5627018179317214	0.30765240568763996	0.7406176109549205	0.7480573354534761
8705	-0.31448019797073223	0.42381712671394733	0.24150309791164012	0.7046558841683549
8706	0.873342938599231	0.8377041993834445	4.831013222799356	1.8464652329058924
8707	0.9842502556697701	0.7548797149592338	1.9157200290392398	1.9994427119145153
8708	1.356706108584007	0.8575536648446366	1.9035130758352914	1.6661693512111468
8709	0.43568010789330747	0.6939258760978843	0.34440476968033057	1.0361999364416816
8710	-0.35242427654996317	-0.30700084015146795	0.18736019608141016	0.20801129372808497
