927	"5233"	"Salts of metallic acids; compounds of precious metals"	"4digit"	129
928	"5239"	"Inorganic chemical products, nes"	"4digit"	129
929	"5241"	"Radio-active chemical elements, isotopes etc"	"4digit"	129
930	"5249"	"Other radio-active and associated materials"	"4digit"	129
931	"5311"	"Synthetic organic dyestuffs, etc, natural indigo and colour lakes"	"4digit"	130
932	"5312"	"Synthetic organic luminophores, indigo, lakes"	"4digit"	130
933	"5322"	"Dyeing, tanning extracts, tannins and their derivatives"	"4digit"	130
934	"5323"	"Synthetic tanning substances; tanning preparations"	"4digit"	130
935	"5331"	"Other colouring matter; inorganic products use as luminophores"	"4digit"	130
936	"5332"	"Printing inks"	"4digit"	130
937	"5334"	"Varnishes and lacquers; distempers etc"	"4digit"	130
938	"5335"	"Glazes, driers, putty etc"	"4digit"	130
939	"5411"	"Provitamins and vitamins"	"4digit"	131
940	"5413"	"Antibiotics, not put up as medicaments"	"4digit"	131
941	"5414"	"Vegetable alkaloids and derivatives, not put up as medicaments"	"4digit"	131
942	"5415"	"Hormones, natural, or reproduce by synthesis, in bulk"	"4digit"	131
943	"5416"	"Glycosides, glands, antisera, vaccines and similar products"	"4digit"	131
944	"5417"	"Medicaments (including veterinary medicaments)"	"4digit"	131
945	"5419"	"Pharmaceutical goods, other than medicaments"	"4digit"	131
946	"5513"	"Essential oil, resinoid, etc"	"4digit"	132
947	"5514"	"Mixtures of odoriferous substances, used in perfumery, food etc"	"4digit"	132
948	"5530"	"Perfumery, cosmetics, toilet preparations, etc"	"4digit"	132
949	"5541"	"Soaps, organic products and preparations for use as soap"	"4digit"	132
950	"5542"	"Organic surface-active agents, nes"	"4digit"	132
951	"5543"	"Polishes and creams, for furniture, floors, footwear, metals etc"	"4digit"	132
952	"5621"	"Mineral or chemical fertilizers, nitrogenous"	"4digit"	133
953	"5622"	"Mineral or chemical fertilizers, phosphatic"	"4digit"	133
954	"5623"	"Mineral or chemical fertilizer, potassic"	"4digit"	133
955	"5629"	"Fertilizers, nes"	"4digit"	133
956	"5721"	"Propellent powders and other prepared explosives"	"4digit"	134
957	"5722"	"Fuses, caps, igniters, detonators"	"4digit"	134
958	"5723"	"Pyrotechnic articles"	"4digit"	134
959	"5821"	"Phenoplasts"	"4digit"	135
960	"5822"	"Aminoplasts"	"4digit"	135
961	"5823"	"Alkyds and other polyesters"	"4digit"	135
962	"5824"	"Polyamides"	"4digit"	135
963	"5825"	"Polyurethanes"	"4digit"	135
964	"5826"	"Epoxide resins"	"4digit"	135
965	"5827"	"Silicones"	"4digit"	135
966	"5828"	"Ion exchangers of the condensation, polycondensation etc"	"4digit"	135
967	"5829"	"Other condensation, polycodensation or polyaddition products"	"4digit"	135
968	"5831"	"Polyethylene"	"4digit"	135
969	"5832"	"Polypropylene"	"4digit"	135
970	"5833"	"Polystyrene and its copolymers"	"4digit"	135
971	"5834"	"Polyvinyl chloride"	"4digit"	135
972	"5835"	"Copolymers of vinyl chloride and vinyl acetate"	"4digit"	135
973	"5836"	"Acrylic and methaacrylic polymers; acrylo-methacrylic copolymers"	"4digit"	135
974	"5837"	"Polyvinyl acetate"	"4digit"	135
975	"5838"	"Ion exchangers of the polymerization or copolymerization type"	"4digit"	135
976	"5839"	"Other polymerization and copolymarization products"	"4digit"	135
977	"5841"	"Regenerated cellulose"	"4digit"	135
978	"5842"	"Cellulose nitrates"	"4digit"	135
979	"5843"	"Cellulose acetates"	"4digit"	135
980	"5849"	"Other chemical derivatives of cellulose; vulcanized fibre"	"4digit"	135
981	"5851"	"Modified natural resins etc; derivatives of natural rubber"	"4digit"	135
982	"5852"	"Other artificial plastic materials, nes"	"4digit"	135
983	"5911"	"Insecticides, for sale by retail or as preparations"	"4digit"	136
984	"5912"	"Fungicides, for sale by retail or as preparation"	"4digit"	136
985	"5913"	"Herbicides, for sale by retail or as preparation"	"4digit"	136
986	"5914"	"Disinfectants, etc, for sale by retail or as preparation"	"4digit"	136
987	"5921"	"Starches, insulin and wheat gluten"	"4digit"	136
988	"5922"	"Albuminoid substances; glues"	"4digit"	136
989	"5981"	"Woods and resin-based chemical products"	"4digit"	136
990	"5982"	"Anti-knock preparation, anti-corrosive; viscosity improvers; etc"	"4digit"	136
